# ingestion_year;ingestion_month;ingestion_day;id_sistema_cliente;macroactivo;cod_activo;aba;cod_perfil_riesgo;cod_banca
2024;3;7;1,00114E+12;Renta Variable;ECOPETROL;2085000;sin definir;personal
2024;3;7;10036346714;Renta Variable;ECOPETROL;1042500;sin definir;personal
2024;3;7;10020203023;FICs;SURA CREDITO PRIVADO;64769771;conservador;privada
2024;3;7;1,008E+11;FICs;RENTA LIQUIDEZ;316943569;moderado;pymes
2024;3;7;1,0089E+11;FICs;FIDURENTA;22304823;conservador;privada
2024;3;7;10071747544;FICs;FIDUCUENTA;369156;agresivo;personal
2024;3;7;1,009E+11;FICs;RENTA LIQUIDEZ;22071669;moderado;prefencial
2024;3;7;10020203023;Renta Fija;CDTBANCOLOMBIA B360;366221300;conservador;privada
2024;3;7;10098522488;Renta Variable;ECOPETROL;3127500;sin definir;personal
2024;3;7;10032184607;Renta Variable;PFCEMARGOS;6600000;conservador;personal
2024;3;7;10039616197;Renta Variable;ECOPETROL;2085000;sin definir;personal
2024;3;7;1,0089E+11;FICs;RENTA LIQUIDEZ;147047827;conservador;privada
2024;3;7;1,009E+11;FICs;RENTA LIQUIDEZ;22071669;moderado;prefencial
2024;3;7;10032184607;Renta Variable;1022;3941861;conservador;personal
2024;3;7;10039616197;Renta Variable;ISA;15043520;sin definir;personal
2024;3;7;1,00901E+11;FICs;RENTA LIQUIDEZ;1059472572;moderado;empresas
2024;3;7;1,00109E+12;FICs;FIDUCUENTA;1743;conservador;personal
2024;3;7;10039616197;Renta Variable;ISA;15043520;sin definir;personal
2024;3;7;10079142847;Renta Variable;PFGRUPSURA;2954300;conservador;prefencial
2024;3;7;1,00101E+12;FICs;FIDUCUENTA;31133749;conservador;personal
2024;3;7;10032184607;Renta Variable;PFGRUPSURA;7624000;conservador;personal
2024;3;7;10021382511;Renta Variable;ECOPETROL;2085000;sin definir;personal
2024;3;7;10032184607;Renta Variable;GRUPO BOLIVAR;8083000;conservador;personal
2024;3;7;1,008E+11;FICs;RENTA LIQUIDEZ;316943569;moderado;pymes
2024;3;7;1,009E+11;FICs;FIDUCUENTA;618094349;moderado;prefencial
2024;3;7;10032184607;Renta Variable;PFBCOLOM;7189600;conservador;personal
2024;3;7;1,00103E+12;Renta Variable;ECOPETROL;1042500;conservador;personal
2024;3;7;1,00114E+12;FICs;FIDUCUENTA;10391;conservador;personal
2024;3;7;1004870235;Renta Variable;ECOPETROL;6901350;agresivo;personal
2024;3;7;1,0083E+11;Renta Variable;ETB;150860;sin definir;pymes
2024;3;7;10020203023;FICs;None;396031135;conservador;privada
2024;3;7;1,00902E+11;FICs;RENTA LIQUIDEZ;1053431755;moderado;prefencial
2024;3;7;1,00105E+12;Renta Variable;ECOPETROL;2085000;sin definir;personal
2024;3;7;10079142847;Renta Variable;ECOPETROL;3098310;conservador;prefencial
2024;3;7;10038643094;FICs;FIDUCUENTA;288093;sin definir;personal
2024;3;7;10020203023;FICs;FIDUCUENTA;150293939;conservador;privada
2024;3;7;10038643094;Renta Variable;ETB;90535;sin definir;personal
2024;3;7;10039616197;Renta Variable;ECOPETROL;2085000;sin definir;personal
2024;3;7;10020203023;Renta Fija;CDT TUYATFB360;664161000;conservador;privada
2024;3;8;1,008E+11;FICs;RENTA LIQUIDEZ;317057569;moderado;pymes
2024;3;8;1,009E+11;FICs;RENTA LIQUIDEZ;22079607;moderado;prefencial
2024;3;8;10020203023;Renta Fija;CDT TUYATFB360;664510500;conservador;privada
2024;3;8;1,009E+11;FICs;FIDUCUENTA;618315500;moderado;prefencial
2024;3;8;1004870235;Renta Variable;ECOPETROL;6917900;agresivo;personal
2024;3;8;10039616197;Renta Variable;ETB;90535;sin definir;personal
2024;3;8;10021382511;Renta Variable;ECOPETROL;2090000;sin definir;personal
2024;3;8;10041560001;Renta Variable;ECOPETROL;1045000;sin definir;personal
2024;3;8;1,00114E+12;Renta Variable;ECOPETROL;2090000;sin definir;personal
2024;3;8;1,00103E+12;Renta Variable;ECOPETROL;1045000;conservador;personal
2024;3;8;1,00114E+12;FICs;FIDUCUENTA;10395;conservador;personal
2024;3;8;10038643094;FICs;PLANSEMILLA;86469936;sin definir;personal
2024;3;8;10020203023;FICs;SURA CREDITO PRIVADO;64791055;conservador;privada
2024;3;8;1,00105E+12;Renta Variable;ECOPETROL;2090000;sin definir;personal
2024;3;8;10079142847;Renta Variable;ECOPETROL;3105740;conservador;prefencial
2024;3;8;1,00101E+12;FICs;FIDUCUENTA;31144889;conservador;personal
2024;3;8;10032184607;Renta Variable;1022;3941861;conservador;personal
2024;3;8;10036346714;Renta Variable;ECOPETROL;1045000;sin definir;personal
2024;3;8;10039616197;Renta Variable;ECOPETROL;2090000;sin definir;personal
2024;3;8;1,009E+11;FICs;FIDUCUENTA;618315500;moderado;prefencial
2024;3;8;10026419826;Renta Variable;ETB;90535;sin definir;personal
2024;3;8;10032184607;Renta Variable;None;4528800;conservador;personal
2024;3;8;10036346714;Renta Variable;ECOPETROL;1045000;sin definir;personal
2024;3;8;1,00902E+11;FICs;RENTA LIQUIDEZ;1053810657;moderado;prefencial
2024;3;8;10098522488;Renta Variable;ECOPETROL;3135000;sin definir;personal
2024;3;8;10032184607;Renta Variable;CELSIA;11700000;conservador;personal
2024;3;8;1,0083E+11;Renta Variable;ETB;150860;sin definir;pymes
2024;3;8;10020203023;FICs;None;396031525;conservador;privada
2024;3;8;10032184607;Renta Variable;PFGRUPSURA;7640000;conservador;personal
2024;3;8;10039616197;Renta Variable;ISA;15247040;sin definir;personal
2024;3;8;1,008E+11;FICs;RENTA LIQUIDEZ;317057569;moderado;pymes
2024;3;8;10039553126;FICs;PLANSEMILLA;649705;sin definir;personal
2024;3;8;1,0089E+11;FICs;RENTA LIQUIDEZ;147100718;conservador;privada
2024;3;8;10071747544;FICs;FIDUCUENTA;369288;agresivo;personal
2024;3;8;10032184607;Renta Variable;GRUPO BOLIVAR;7946000;conservador;personal
2024;3;8;10020203023;FICs;RENTA LIQUIDEZ;137356285;conservador;privada
2024;3;8;1,009E+11;FICs;RENTA LIQUIDEZ;22079607;moderado;prefencial
2024;3;8;10039616197;Renta Variable;ETB;90535;sin definir;personal
2024;3;8;10032184607;Renta Variable;PFBCOLOM;7238000;conservador;personal
2024;3;8;10039538018;FICs;FIDUCUENTA;335541;conservador;personal
2024;3;8;10038643094;Renta Variable;ETB;90535;sin definir;personal
2024;3;8;10079142847;Renta Variable;PFGRUPSURA;2960500;conservador;prefencial
2024;3;8;10038643094;FICs;FIDUCUENTA;288196;sin definir;personal
2024;3;8;10079414250;Renta Variable;ECOPETROL;1045000;sin definir;personal
2024;3;8;1,00114E+12;FICs;FIDUCUENTA;10395;conservador;personal
2024;3;8;10039616197;Renta Variable;ISA;15247040;sin definir;personal
2024;3;8;1,0089E+11;FICs;FIDURENTA;22318188;conservador;privada
2024;3;8;10020203023;Renta Fija;CDTBANCOLOMBIA B360;366387200;conservador;privada
2024;3;8;10020203023;FICs;FIDUCUENTA;148324037;conservador;privada
2024;3;8;10020203023;FICs;FIDURENTA;156149320;conservador;privada
2024;3;8;10032184607;Renta Variable;PFCEMARGOS;6710000;conservador;personal
2024;3;8;10032184607;Renta Variable;PFCORFICOL;5131140;conservador;personal
2024;3;8;10066848163;FICs;FIDUCUENTA;3362836;sin definir;personal
2024;3;8;1,00901E+11;FICs;RENTA LIQUIDEZ;1059853648;moderado;empresas
2024;3;8;10079142847;Renta Variable;PFBCOLOM;3783500;conservador;prefencial
2024;3;8;10039616197;Renta Variable;ECOPETROL;2090000;sin definir;personal
2024;3;8;1,00109E+12;FICs;FIDUCUENTA;1744;conservador;personal
2024;3;8;10014876058;Renta Variable;ISA;8324740;sin definir;personal
2024;3;8;10032184607;FICs;RENTA LIQUIDEZ;77590;conservador;personal
2024;3;11;1,0089E+11;FICs;RENTA LIQUIDEZ;147228096;conservador;privada
2024;3;11;10039616197;Renta Variable;ECOPETROL;2055000;sin definir;personal
2024;3;11;10066848163;FICs;FIDUCUENTA;3165007;sin definir;personal
2024;3;11;10038643094;FICs;FIDUCUENTA;288414;sin definir;personal
2024;3;11;10079142847;Renta Variable;PFBCOLOM;3668500;conservador;prefencial
2024;3;11;10032184607;Renta Variable;PFBCOLOM;7018000;conservador;personal
2024;3;11;10032184607;Renta Variable;1022;3941861;conservador;personal
2024;3;11;10079414250;Renta Variable;ECOPETROL;1027500;sin definir;personal
2024;3;11;10032184607;Renta Variable;GRUPO BOLIVAR;7946000;conservador;personal
2024;3;11;10098522488;Renta Variable;ECOPETROL;3082500;sin definir;personal
2024;3;11;10020203023;FICs;FIDUCUENTA;148435777;conservador;privada
2024;3;11;1,008E+11;FICs;RENTA LIQUIDEZ;317332116;moderado;pymes
2024;3;11;10039616197;Renta Variable;ETB;90535;sin definir;personal
2024;3;11;1,00901E+11;FICs;RENTA LIQUIDEZ;1060771399;moderado;empresas
2024;3;11;1,00105E+12;Renta Variable;ECOPETROL;2055000;sin definir;personal
2024;3;11;10032184607;Renta Variable;PFCORFICOL;5218920;conservador;personal
2024;3;11;1,00114E+12;Renta Variable;ECOPETROL;2055000;sin definir;personal
2024;3;11;10039616197;Renta Variable;ECOPETROL;2055000;sin definir;personal
2024;3;11;10032184607;Renta Variable;PFGRUPSURA;7560000;conservador;personal
2024;3;11;10026419826;Renta Variable;ETB;90535;sin definir;personal
2024;3;11;10038643094;Renta Variable;ETB;90535;sin definir;personal
2024;3;11;1,0089E+11;FICs;FIDURENTA;22338058;conservador;privada
2024;3;11;10020203023;Renta Fija;CDTBANCOLOMBIA B360;366737700;conservador;privada
2024;3;11;10020203023;FICs;FIDURENTA;156288340;conservador;privada
2024;3;11;1,00101E+12;FICs;FIDUCUENTA;30662529;conservador;personal
2024;3;11;10020203023;FICs;RENTA LIQUIDEZ;137475225;conservador;privada
2024;3;11;10014876058;Renta Variable;ISA;8426600;sin definir;personal
2024;3;11;10020203023;FICs;SURA CREDITO PRIVADO;64814653;conservador;privada
2024;3;11;10071747544;FICs;FIDUCUENTA;369566;agresivo;personal
2024;3;11;1004870235;Renta Variable;ECOPETROL;6802050;agresivo;personal
2024;3;11;10032184607;FICs;RENTA LIQUIDEZ;77657;conservador;personal
2024;3;11;1,0083E+11;Renta Variable;ETB;150860;sin definir;pymes
2024;3;11;10032184607;Renta Variable;None;4551000;conservador;personal
2024;3;11;1,009E+11;FICs;FIDUCUENTA;368665767;moderado;prefencial
2024;3;11;10021382511;Renta Variable;ECOPETROL;2055000;sin definir;personal
2024;3;11;10020203023;FICs;None;396031841;conservador;privada
2024;3;11;10020203023;Renta Fija;CDT TUYATFB360;664966500;conservador;privada
2024;3;11;1,008E+11;FICs;RENTA LIQUIDEZ;317332116;moderado;pymes
2024;3;11;1,00109E+12;FICs;FIDUCUENTA;1745;conservador;personal
2024;3;11;1,009E+11;FICs;FIDUCUENTA;368665767;moderado;
2024;3;11;1,00114E+12;FICs;FIDUCUENTA;10403;conservador;personal
2024;3;11;1,00114E+12;FICs;FIDUCUENTA;10403;conservador;personal
2024;3;11;10036346714;Renta Variable;ECOPETROL;1027500;sin definir;personal
2024;3;11;10039616197;Renta Variable;ISA;15433600;sin definir;personal
2024;3;11;10079142847;Renta Variable;ECOPETROL;3053730;conservador;prefencial
2024;3;11;10039616197;Renta Variable;ISA;15433600;sin definir;personal
2024;3;11;10032184607;Renta Variable;CELSIA;11775000;conservador;personal
2024;3;11;1,009E+11;FICs;RENTA LIQUIDEZ;22098727;moderado;prefencial
2024;3;11;10039553126;FICs;PLANSEMILLA;650302;sin definir;personal
2024;3;11;10039616197;Renta Variable;ETB;90535;sin definir;personal
2024;3;11;1,00902E+11;FICs;RENTA LIQUIDEZ;1054723176;moderado;prefencial
2024;3;11;10032184607;Renta Variable;PFCEMARGOS;6700000;conservador;personal
2024;3;11;10038643094;FICs;PLANSEMILLA;86549391;sin definir;personal
2024;3;11;1,009E+11;FICs;RENTA LIQUIDEZ;22098727;moderado;prefencial
2024;3;11;10079142847;Renta Variable;PFGRUPSURA;2929500;conservador;prefencial
2024;3;11;10039538018;FICs;FIDUCUENTA;335794;conservador;personal
2024;3;11;1,00103E+12;Renta Variable;ECOPETROL;1027500;conservador;personal
2024;3;12;10071747544;FICs;FIDUCUENTA;369725;agresivo;personal
2024;3;12;10041560001;Renta Variable;ECOPETROL;1030000;sin definir;personal
2024;3;12;10032184607;Renta Variable;PFBCOLOM;7040000;conservador;personal
2024;3;12;10032184607;Renta Variable;PFGRUPSURA;7536000;conservador;personal
2024;3;12;1,0089E+11;FICs;RENTA LIQUIDEZ;147275617;conservador;privada
2024;3;12;1,0089E+11;FICs;FIDURENTA;22340366;conservador;privada
2024;3;12;10039616197;Renta Variable;ETB;90535;sin definir;personal
2024;3;12;1,009E+11;FICs;RENTA LIQUIDEZ;22105860;moderado;prefencial
2024;3;12;1,00901E+11;FICs;RENTA LIQUIDEZ;1061113790;moderado;empresas
2024;3;12;10020203023;FICs;FIDUCUENTA;148499736;conservador;privada
2024;3;12;10079414250;Renta Variable;ECOPETROL;1030000;sin definir;personal
2024;3;12;10038643094;FICs;PLANSEMILLA;86532243;sin definir;personal
2024;3;12;1,009E+11;FICs;RENTA LIQUIDEZ;22105860;moderado;prefencial
2024;3;12;10036346714;Renta Variable;ECOPETROL;1030000;sin definir;personal
2024;3;12;10020203023;Renta Fija;CDTBANCOLOMBIA B360;366858400;conservador;privada
2024;3;12;10039616197;Renta Variable;ETB;90535;sin definir;personal
2024;3;12;1,009E+11;FICs;FIDUCUENTA;368824619;moderado;prefencial
2024;3;12;10039616197;Renta Variable;ISA;15603200;sin definir;personal
2024;3;12;10032184607;FICs;RENTA LIQUIDEZ;77682;conservador;personal
2024;3;12;10020203023;FICs;None;396033003;conservador;privada
2024;3;12;1,008E+11;FICs;RENTA LIQUIDEZ;317434543;moderado;pymes
2024;3;12;1,00114E+12;FICs;FIDUCUENTA;10407;conservador;personal
2024;3;12;10014876058;Renta Variable;ISA;8519200;sin definir;personal
2024;3;12;10032184607;Renta Variable;PFCEMARGOS;6600000;conservador;personal
2024;3;12;10020203023;Renta Fija;CDT TUYATFB360;665188000;conservador;privada
2024;3;12;10039616197;Renta Variable;ECOPETROL;2060000;sin definir;personal
2024;3;12;10032184607;Renta Variable;CELSIA;11700000;conservador;personal
2024;3;12;1,00103E+12;Renta Variable;ECOPETROL;1030000;conservador;personal
2024;3;12;1,00114E+12;FICs;FIDUCUENTA;10407;conservador;personal
2024;3;12;10039553126;FICs;PLANSEMILLA;650173;sin definir;personal
2024;3;12;10032184607;Renta Variable;1022;3941861;conservador;personal
2024;3;12;10079142847;Renta Variable;ECOPETROL;3061160;conservador;prefencial
2024;3;12;10032184607;Renta Variable;PFCORFICOL;5131140;conservador;personal
2024;3;12;1,008E+11;FICs;RENTA LIQUIDEZ;317434543;moderado;pymes
2024;3;12;1,00109E+12;FICs;FIDUCUENTA;1746;conservador;personal
2024;3;12;10039538018;FICs;FIDUCUENTA;335938;conservador;personal
2024;3;12;1,00114E+12;Renta Variable;ECOPETROL;2060000;sin definir;personal
2024;3;12;1004870235;Renta Variable;ECOPETROL;6818600;agresivo;personal
2024;3;12;1,0083E+11;Renta Variable;ETB;150860;sin definir;pymes
2024;3;12;10032184607;Renta Variable;None;4551000;conservador;personal
2024;3;12;10038643094;Renta Variable;ETB;90535;sin definir;personal
2024;3;12;10020203023;FICs;SURA CREDITO PRIVADO;64879102;conservador;privada
2024;3;12;10032184607;Renta Variable;GRUPO BOLIVAR;7532260;conservador;personal
2024;3;12;10079142847;Renta Variable;PFBCOLOM;3680000;conservador;prefencial
2024;3;12;10039616197;Renta Variable;ISA;15603200;sin definir;personal
2024;3;12;1,00902E+11;FICs;RENTA LIQUIDEZ;1055063615;moderado;prefencial
2024;3;12;10021382511;Renta Variable;ECOPETROL;2060000;sin definir;personal
2024;3;12;10039616197;Renta Variable;ECOPETROL;2060000;sin definir;personal
2024;3;12;1,00101E+12;FICs;FIDUCUENTA;30675741;conservador;personal
2024;3;12;10026419826;Renta Variable;ETB;90535;sin definir;personal
2024;3;12;1,009E+11;FICs;FIDUCUENTA;368824619;moderado;prefencial
2024;3;12;10066848163;FICs;FIDUCUENTA;3066224;sin definir;personal
2024;3;12;10020203023;FICs;RENTA LIQUIDEZ;137519599;conservador;privada
2024;3;12;10098522488;Renta Variable;ECOPETROL;3090000;sin definir;personal
2024;3;12;1,00105E+12;Renta Variable;ECOPETROL;2060000;sin definir;personal
2024;3;12;10038643094;FICs;FIDUCUENTA;288538;sin definir;personal
2024;3;12;10020203023;FICs;FIDURENTA;156304487;conservador;privada
2024;3;12;10079142847;Renta Variable;PFGRUPSURA;2920200;conservador;prefencial
2024;3;13;10079142847;Renta Variable;ECOPETROL;3083450;conservador;prefencial
2024;3;13;10020203023;FICs;RENTA LIQUIDEZ;137558029;conservador;privada
2024;3;13;10039553126;FICs;PLANSEMILLA;649897;sin definir;personal
2024;3;13;10079414250;Renta Variable;ECOPETROL;1037500;sin definir;personal
2024;3;13;10038643094;Renta Variable;ETB;90535;sin definir;personal
2024;3;13;10020203023;FICs;None;396033391;conservador;privada
2024;3;13;1,00103E+12;Renta Variable;ECOPETROL;1037500;conservador;personal
2024;3;13;1,00114E+12;Renta Variable;ECOPETROL;2075000;sin definir;personal
2024;3;13;10020203023;Renta Fija;CDT TUYATFB360;665484000;conservador;privada
2024;3;13;10032184607;Renta Variable;PFBCOLOM;7018000;conservador;personal
2024;3;13;1,0089E+11;FICs;RENTA LIQUIDEZ;147316774;conservador;privada
2024;3;13;1,009E+11;FICs;RENTA LIQUIDEZ;22112037;moderado;prefencial
2024;3;13;1,00105E+12;Renta Variable;ECOPETROL;2075000;sin definir;personal
2024;3;13;10038643094;FICs;PLANSEMILLA;86495536;sin definir;personal
2024;3;13;10039616197;Renta Variable;ECOPETROL;2075000;sin definir;personal
2024;3;13;10039616197;Renta Variable;ISA;14958720;sin definir;personal
2024;3;13;1,00114E+12;FICs;FIDUCUENTA;10411;conservador;personal
2024;3;13;10032184607;Renta Variable;PFCEMARGOS;6420000;conservador;personal
2024;3;13;10020203023;FICs;SURA CREDITO PRIVADO;64900888;conservador;privada
2024;3;13;1,0089E+11;FICs;FIDURENTA;22339934;conservador;privada
2024;3;13;10066848163;FICs;FIDUCUENTA;3067321;sin definir;personal
2024;3;13;10039616197;Renta Variable;ECOPETROL;2075000;sin definir;personal
2024;3;13;1,00101E+12;FICs;FIDUCUENTA;30686710;conservador;personal
2024;3;13;1,00109E+12;FICs;FIDUCUENTA;1746;conservador;personal
2024;3;13;1,008E+11;FICs;RENTA LIQUIDEZ;317523252;moderado;pymes
2024;3;13;10032184607;Renta Variable;None;4684200;conservador;personal
2024;3;13;10032184607;Renta Variable;1022;3941861;conservador;personal
2024;3;13;10032184607;Renta Variable;CELSIA;11700000;conservador;personal
2024;3;13;10014876058;Renta Variable;ISA;8167320;sin definir;personal
2024;3;13;10071747544;FICs;FIDUCUENTA;369857;agresivo;personal
2024;3;13;1,009E+11;FICs;FIDUCUENTA;368956502;moderado;prefencial
2024;3;13;10079142847;Renta Variable;PFBCOLOM;3668500;conservador;prefencial
2024;3;13;10032184607;Renta Variable;GRUPO BOLIVAR;7532260;conservador;personal
2024;3;13;1,00114E+12;FICs;FIDUCUENTA;10411;conservador;personal
2024;3;13;10079142847;Renta Variable;PFGRUPSURA;2889200;conservador;prefencial
2024;3;13;10026419826;Renta Variable;ETB;90535;sin definir;personal
2024;3;13;10021382511;Renta Variable;ECOPETROL;2075000;sin definir;personal
2024;3;13;10039538018;FICs;FIDUCUENTA;336059;conservador;personal
2024;3;13;10041560001;Renta Variable;ECOPETROL;1037500;sin definir;personal
2024;3;13;10020203023;Renta Fija;CDTBANCOLOMBIA B360;366926600;conservador;privada
2024;3;13;10039616197;Renta Variable;ISA;14958720;sin definir;personal
2024;3;13;10039616197;Renta Variable;ETB;90535;sin definir;personal
2024;3;13;10098522488;Renta Variable;ECOPETROL;3112500;sin definir;personal
2024;3;13;1,009E+11;FICs;RENTA LIQUIDEZ;22112037;moderado;prefencial
2024;3;13;10038643094;FICs;FIDUCUENTA;288641;sin definir;personal
2024;3;13;1,0083E+11;Renta Variable;ETB;150860;sin definir;pymes
2024;3;13;10020203023;FICs;FIDURENTA;156301460;conservador;privada
2024;3;13;1,008E+11;FICs;RENTA LIQUIDEZ;317523252;moderado;pymes
2024;3;13;10032184607;Renta Variable;PFGRUPSURA;7456000;conservador;personal
2024;3;13;1,009E+11;FICs;FIDUCUENTA;368956502;moderado;prefencial
2024;3;13;10020203023;FICs;FIDUCUENTA;148552836;conservador;privada
2024;3;13;1004870235;Renta Variable;ECOPETROL;6868250;agresivo;personal
2024;3;13;10032184607;FICs;RENTA LIQUIDEZ;77704;conservador;personal
2024;3;13;10032184607;Renta Variable;PFCORFICOL;5131140;conservador;personal
2024;3;13;10036346714;Renta Variable;ECOPETROL;1037500;sin definir;personal
2024;3;13;1,00901E+11;FICs;RENTA LIQUIDEZ;1061410323;moderado;empresas
2024;3;13;10039616197;Renta Variable;ETB;90535;sin definir;personal
2024;3;13;1,00902E+11;FICs;RENTA LIQUIDEZ;1055358457;moderado;prefencial
2024;3;14;1,00901E+11;FICs;RENTA LIQUIDEZ;1061768748;moderado;empresas
2024;3;14;10021382511;Renta Variable;ECOPETROL;2080000;sin definir;personal
2024;3;14;10039616197;Renta Variable;ECOPETROL;2080000;sin definir;personal
2024;3;14;10032184607;Renta Variable;PFBCOLOM;7013600;conservador;personal
2024;3;14;10038643094;FICs;FIDUCUENTA;288745;sin definir;personal
2024;3;14;1004870235;Renta Variable;ECOPETROL;6884800;agresivo;personal
2024;3;14;1,00902E+11;FICs;RENTA LIQUIDEZ;1055714838;moderado;prefencial
2024;3;14;10079142847;Renta Variable;PFBCOLOM;3666200;conservador;prefencial
2024;3;14;10032184607;FICs;RENTA LIQUIDEZ;77730;conservador;personal
2024;3;14;1,00114E+12;FICs;FIDUCUENTA;10414;conservador;personal
2024;3;14;1,008E+11;FICs;RENTA LIQUIDEZ;317630476;moderado;pymes
2024;3;14;10032184607;Renta Variable;CELSIA;11640000;conservador;personal
2024;3;14;10038643094;FICs;PLANSEMILLA;86543262;sin definir;personal
2024;3;14;10039616197;Renta Variable;ECOPETROL;2080000;sin definir;personal
2024;3;14;10039538018;FICs;FIDUCUENTA;336179;conservador;personal
2024;3;14;10038643094;Renta Variable;ETB;90535;sin definir;personal
2024;3;14;1,00114E+12;FICs;FIDUCUENTA;10414;conservador;personal
2024;3;14;10014876058;Renta Variable;ISA;8565500;sin definir;personal
2024;3;14;1,00109E+12;FICs;FIDUCUENTA;1747;conservador;personal
2024;3;14;10041560001;Renta Variable;ECOPETROL;1040000;sin definir;personal
2024;3;14;10039553126;FICs;PLANSEMILLA;650256;sin definir;personal
2024;3;14;1,00105E+12;Renta Variable;ECOPETROL;2080000;sin definir;personal
2024;3;14;10032184607;Renta Variable;GRUPO BOLIVAR;7384300;conservador;personal
2024;3;14;1,0083E+11;Renta Variable;ETB;150860;sin definir;pymes
2024;3;14;10079142847;Renta Variable;PFGRUPSURA;2855100;conservador;prefencial
2024;3;14;10032184607;Renta Variable;None;4695300;conservador;personal
2024;3;14;10066848163;FICs;FIDUCUENTA;3068424;sin definir;personal
2024;3;14;10020203023;FICs;FIDURENTA;156376996;conservador;privada
2024;3;14;1,009E+11;FICs;FIDUCUENTA;369089147;moderado;prefencial
2024;3;14;1,00114E+12;Renta Variable;ECOPETROL;2080000;sin definir;personal
2024;3;14;1,00101E+12;FICs;FIDUCUENTA;30697742;conservador;personal
2024;3;14;1,009E+11;FICs;FIDUCUENTA;369089147;moderado;prefencial
2024;3;14;1,00103E+12;Renta Variable;ECOPETROL;1040000;conservador;personal
2024;3;14;10032184607;Renta Variable;PFCORFICOL;5194980;conservador;personal
2024;3;14;1,009E+11;FICs;RENTA LIQUIDEZ;22119504;moderado;prefencial
2024;3;14;10039616197;Renta Variable;ISA;15688000;sin definir;personal
2024;3;14;10032184607;Renta Variable;PFGRUPSURA;7368000;conservador;personal
2024;3;14;10026419826;Renta Variable;ETB;90535;sin definir;personal
2024;3;14;10032184607;Renta Variable;PFCEMARGOS;6570000;conservador;personal
2024;3;14;10039616197;Renta Variable;ETB;90535;sin definir;personal
2024;3;14;10020203023;Renta Fija;CDT TUYATFB360;665668000;conservador;privada
2024;3;14;10039616197;Renta Variable;ETB;90535;sin definir;personal
2024;3;14;10079414250;Renta Variable;ECOPETROL;1040000;sin definir;personal
2024;3;14;10098522488;Renta Variable;ECOPETROL;3120000;sin definir;personal
2024;3;14;10020203023;FICs;SURA CREDITO PRIVADO;64922661;conservador;privada
2024;3;14;10079142847;Renta Variable;ECOPETROL;3090880;conservador;prefencial
2024;3;14;10032184607;Renta Variable;1022;3941861;conservador;personal
2024;3;14;1,008E+11;FICs;RENTA LIQUIDEZ;317630476;moderado;pymes
2024;3;14;1,009E+11;FICs;RENTA LIQUIDEZ;22119504;moderado;prefencial
2024;3;14;10020203023;FICs;FIDUCUENTA;146593146;conservador;privada
2024;3;14;10039616197;Renta Variable;ISA;15688000;sin definir;personal
2024;3;14;10020203023;FICs;RENTA LIQUIDEZ;137604481;conservador;privada
2024;3;14;10020203023;FICs;None;396029388;conservador;privada
2024;3;14;10036346714;Renta Variable;ECOPETROL;1040000;sin definir;personal
2024;3;14;1,0089E+11;FICs;RENTA LIQUIDEZ;147366521;conservador;privada
2024;3;14;10020203023;Renta Fija;CDTBANCOLOMBIA B360;367119100;conservador;privada
2024;3;15;10039616197;Renta Variable;ETB;90535;sin definir;personal
2024;3;15;10038643094;FICs;PLANSEMILLA;86495576;sin definir;personal
2024;3;15;10032184607;FICs;RENTA LIQUIDEZ;77753;conservador;personal
2024;3;15;10032184607;Renta Variable;PFGRUPSURA;7320000;conservador;personal
2024;3;15;10039538018;FICs;FIDUCUENTA;336251;conservador;personal
2024;3;15;10020203023;FICs;RENTA LIQUIDEZ;137645718;conservador;privada
2024;3;15;10066848163;FICs;FIDUCUENTA;2768949;sin definir;personal
2024;3;15;1,0089E+11;FICs;RENTA LIQUIDEZ;147410685;conservador;privada
2024;3;15;10020203023;Renta Fija;CDTBANCOLOMBIA B360;367246600;conservador;privada
2024;3;15;1004870235;Renta Variable;ECOPETROL;7017200;agresivo;personal
2024;3;15;10032184607;Renta Variable;PFBCOLOM;6934400;conservador;personal
2024;3;15;10032184607;Renta Variable;PFCEMARGOS;6450000;conservador;personal
2024;3;15;10020203023;FICs;FIDURENTA;156357510;conservador;privada
2024;3;15;10079142847;Renta Variable;PFGRUPSURA;2836500;conservador;prefencial
2024;3;15;1,00114E+12;FICs;FIDUCUENTA;10417;conservador;personal
2024;3;15;10026419826;Renta Variable;ETB;90535;sin definir;personal
2024;3;15;10021382511;Renta Variable;ECOPETROL;2120000;sin definir;personal
2024;3;15;10020203023;FICs;None;396029776;conservador;privada
2024;3;15;1,00105E+12;Renta Variable;ECOPETROL;2120000;sin definir;personal
2024;3;15;10098522488;Renta Variable;ECOPETROL;3180000;sin definir;personal
2024;3;15;1,009E+11;FICs;RENTA LIQUIDEZ;22126133;moderado;prefencial
2024;3;15;10032184607;Renta Variable;None;4662000;conservador;personal
2024;3;15;1,00109E+12;FICs;FIDUCUENTA;1747;conservador;personal
2024;3;15;10039553126;FICs;PLANSEMILLA;649897;sin definir;personal
2024;3;15;10039616197;Renta Variable;ETB;90535;sin definir;personal
2024;3;15;1,00114E+12;FICs;FIDUCUENTA;10417;conservador;personal
2024;3;15;1,008E+11;FICs;RENTA LIQUIDEZ;317725664;moderado;pymes
2024;3;15;10032184607;Renta Variable;GRUPO BOLIVAR;7124000;conservador;personal
